Row ID,Order ID,Order Date,Ship Date,Customer ID,Customer Name,Country,City,State,Postal Code,Product ID,Product Name,Sales,Order Year,Order Month,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Corporate,Segment_Home Office,Region_East,Region_South,Region_West,Category_Office Supplies,Category_Technology,Sub-Category_Appliances,Sub-Category_Art,Sub-Category_Binders,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Copiers,Sub-Category_Envelopes,Sub-Category_Fasteners,Sub-Category_Furnishings,Sub-Category_Labels,Sub-Category_Machines,Sub-Category_Paper,Sub-Category_Phones,Sub-Category_Storage,Sub-Category_Supplies,Sub-Category_Tables
7179,CA-2018-133067,2018-05-04,2018-05-10,MY-18295,Muhammed Yedwab,United States,Philadelphia,Pennsylvania,-1.1245903170691078,OFF-BI-10003694,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",-0.3532812455471116,2018,5,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7180,US-2017-144351,2017-11-14,2017-11-18,RC-19960,Ryan Crowe,United States,Baltimore,Maryland,-1.0598982726363253,TEC-PH-10001644,"BlueLounge Milo Smartphone Stand, White/Metallic",-0.2246961180331589,2017,11,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7181,CA-2015-106054,2015-01-06,2015-01-07,JO-15145,Jack O'Briant,United States,Athens,Georgia,-0.7671472860224327,OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",-0.34788084254481294,2015,1,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7182,CA-2017-138667,2017-12-27,2017-12-30,MW-18220,Mitch Webber,United States,Lancaster,Ohio,-0.3766567527594927,TEC-AC-10003063,Micro Innovations USB RF Wireless Keyboard with Mouse,-0.3044414306882613,2017,12,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7183,CA-2018-150609,2018-04-30,2018-05-04,NZ-18565,Nick Zandusky,United States,Los Angeles,California,1.085601689643574,OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,-0.3311881074963364,2018,4,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7184,CA-2018-128853,2018-04-21,2018-04-23,JM-15250,Janet Martin,United States,Baltimore,Maryland,-1.0598982726363253,FUR-CH-10004218,"Global Fabric Manager's Chair, Dark Gray",1.082076931148962,2018,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
7185,CA-2018-133102,2018-08-17,2018-08-24,ED-13885,Emily Ducich,United States,Houston,Texas,0.6822662781607274,OFF-SU-10000432,Acco Side-Punched Conventional Columnar Pads,-0.3594157458842382,2018,8,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7186,CA-2018-133102,2018-08-17,2018-08-24,ED-13885,Emily Ducich,United States,Houston,Texas,0.6822662781607274,OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,-0.3554835375515952,2018,8,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7187,CA-2018-133102,2018-08-17,2018-08-24,ED-13885,Emily Ducich,United States,Houston,Texas,0.6822662781607274,FUR-CH-10002017,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,-0.24923731110920785,2018,8,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
7188,CA-2018-133102,2018-08-17,2018-08-24,ED-13885,Emily Ducich,United States,Houston,Texas,0.6822662781607274,FUR-FU-10003247,36X48 HARDFLOOR CHAIRMAT,-0.341491004004268,2018,8,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
7189,CA-2018-133102,2018-08-17,2018-08-24,ED-13885,Emily Ducich,United States,Houston,Texas,0.6822662781607274,OFF-AP-10001563,Belkin Premiere Surge Master II 8-outlet surge protector,-0.30625433193253176,2018,8,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7190,CA-2017-164399,2017-11-12,2017-11-15,DW-13480,Dianna Wilson,United States,San Diego,California,1.1477060522990452,TEC-PH-10004908,Panasonic KX TS3282W Corded phone,-0.042758072914935955,2017,11,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7191,CA-2017-164399,2017-11-12,2017-11-15,DW-13480,Dianna Wilson,United States,San Diego,California,1.1477060522990452,FUR-TA-10003392,Global Adaptabilities Conference Tables,0.7078979444045844,2017,11,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7192,CA-2017-116918,2017-10-01,2017-10-06,JK-15205,Jamie Kunitz,United States,Hialeah,Florida,-0.692104514480405,OFF-BI-10004140,Avery Non-Stick Binders,-0.359677467542742,2017,10,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7193,CA-2017-116918,2017-10-01,2017-10-06,JK-15205,Jamie Kunitz,United States,Hialeah,Florida,-0.692104514480405,OFF-AR-10003631,Staples in misc. colors,-0.31884250536105785,2017,10,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7194,CA-2017-110492,2017-02-12,2017-02-14,JS-15880,John Stevenson,United States,Atlanta,Georgia,-0.7760950531319307,OFF-ST-10003716,Tennsco Double-Tier Lockers,1.7863316134522773,2017,2,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7195,CA-2017-110492,2017-02-12,2017-02-14,JS-15880,John Stevenson,United States,Atlanta,Georgia,-0.7760950531319307,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",-0.3428698303027273,2017,2,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7196,CA-2017-147683,2017-11-13,2017-11-17,PO-19180,Philisse Overcash,United States,Seattle,Washington,1.3372303598204354,FUR-FU-10004848,DAX Solid Wood Frames,-0.33709280345038645,2017,11,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
7197,CA-2015-116785,2015-04-26,2015-04-30,MH-17290,Marc Harrigan,United States,Los Angeles,California,1.0857263971991071,OFF-AR-10003504,Newell 347,-0.33412449683564777,2015,4,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7198,CA-2015-116785,2015-04-26,2015-04-30,MH-17290,Marc Harrigan,United States,Los Angeles,California,1.0857263971991071,OFF-LA-10000305,Avery 495,-0.3481680980236586,2015,4,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7199,US-2016-156797,2016-08-11,2016-08-15,PO-19180,Philisse Overcash,United States,New York City,New York,-1.408455890351269,OFF-AR-10001427,Newell 330,-0.3491894508373321,2016,8,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7200,US-2016-156797,2016-08-11,2016-08-15,PO-19180,Philisse Overcash,United States,New York City,New York,-1.408455890351269,TEC-PH-10004614,AT&T 841000 Phone,-0.14804678109450436,2016,8,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7201,CA-2017-104276,2017-11-27,2017-12-03,HF-14995,Herbert Flentye,United States,Fort Lauderdale,Florida,-0.6827826247043076,TEC-PH-10001944,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,-0.1819429275982941,2017,11,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7202,CA-2017-104276,2017-11-27,2017-12-03,HF-14995,Herbert Flentye,United States,Fort Lauderdale,Florida,-0.6827826247043076,FUR-TA-10001039,KI Adjustable-Height Table,0.15999163164565627,2017,11,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7203,CA-2017-120369,2017-10-28,2017-10-28,VB-21745,Victoria Brennan,United States,Rochester,New York,-1.265852800599198,FUR-FU-10003806,"Tenex Chairmat w/ Average Lip, 45"" x 53""",0.839473720626075,2017,10,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
7204,CA-2015-118276,2015-12-29,2016-01-02,MG-17890,Michael Granlund,United States,Saint Charles,Illinois,0.15472214136693835,FUR-FU-10002111,"Master Caster Door Stop, Large Brown",-0.3543345156362125,2015,12,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
7205,CA-2016-136658,2016-09-10,2016-09-17,BO-11425,Bobby Odegard,United States,New York City,New York,-1.408798836128985,OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,-0.3585731298129575,2016,9,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7206,CA-2018-137414,2018-10-02,2018-10-06,CM-12115,Chad McGuire,United States,San Francisco,California,1.2127098656206603,FUR-FU-10001424,Dax Clear Box Frame,-0.34041220009482537,2018,10,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
7207,CA-2018-137414,2018-10-02,2018-10-06,CM-12115,Chad McGuire,United States,San Francisco,California,1.2127098656206603,TEC-MA-10002930,Ricoh - Ink Collector Unit for GX3000 Series Printers,0.22085308829419817,2018,10,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7208,CA-2017-143476,2017-09-11,2017-09-13,LC-16930,Linda Cazamias,United States,Phoenix,Arizona,0.9294366532272813,OFF-AR-10003759,"Crayola Anti Dust Chalk, 12/Pack",-0.3636288262406414,2017,9,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7209,CA-2017-143476,2017-09-11,2017-09-13,LC-16930,Linda Cazamias,United States,Phoenix,Arizona,0.9294366532272813,OFF-PA-10001837,Xerox 1976,-0.33518415037983407,2017,9,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7210,CA-2017-143476,2017-09-11,2017-09-13,LC-16930,Linda Cazamias,United States,Phoenix,Arizona,0.9294366532272813,OFF-PA-10001667,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),-0.35300675697843686,2017,9,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7211,US-2017-119046,2017-06-02,2017-06-06,EH-13765,Edward Hooks,United States,Seattle,Washington,1.3376044824870346,OFF-PA-10000246,Riverleaf Stik-Withit Designer Note Cubes,-0.32011281292306426,2017,6,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7212,US-2017-119046,2017-06-02,2017-06-06,EH-13765,Edward Hooks,United States,Seattle,Washington,1.3376044824870346,OFF-BI-10001078,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",-0.28585280947940334,2017,6,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7213,US-2017-119046,2017-06-02,2017-06-06,EH-13765,Edward Hooks,United States,Seattle,Washington,1.3376044824870346,OFF-BI-10000138,Acco Translucent Poly Ring Binders,-0.3503512396628857,2017,6,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7214,CA-2018-154949,2018-10-15,2018-10-19,MC-17275,Marc Crier,United States,Camarillo,California,1.178446464737948,OFF-LA-10002034,Avery 478,-0.3447689081906515,2018,10,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7215,CA-2016-103072,2016-09-27,2016-09-30,HW-14935,Helen Wasserman,United States,Detroit,Michigan,-0.21843404167690422,OFF-AR-10000127,Newell 321,-0.3421038156924721,2016,9,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7216,CA-2016-103072,2016-09-27,2016-09-30,HW-14935,Helen Wasserman,United States,Detroit,Michigan,-0.21843404167690422,OFF-PA-10003172,Xerox 1996,-0.3269111925890786,2016,9,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7217,CA-2016-150770,2016-05-03,2016-05-06,LC-16870,Lena Cacioppo,United States,San Francisco,California,1.2127098656206603,OFF-AR-10001246,Newell 317,-0.3542004630794178,2016,5,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7218,CA-2016-150770,2016-05-03,2016-05-06,LC-16870,Lena Cacioppo,United States,San Francisco,California,1.2127098656206603,OFF-BI-10002026,Ibico Recycled Linen-Style Covers,-0.2685408792876372,2016,5,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7219,CA-2016-150770,2016-05-03,2016-05-06,LC-16870,Lena Cacioppo,United States,San Francisco,California,1.2127098656206603,TEC-AC-10000844,Logitech Gaming G510s - Keyboard,0.174253866170344,2016,5,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7220,CA-2016-150770,2016-05-03,2016-05-06,LC-16870,Lena Cacioppo,United States,San Francisco,California,1.2127098656206603,OFF-BI-10001575,GBC Linen Binding Covers,-0.28917220612384226,2016,5,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7221,CA-2018-154760,2018-01-09,2018-01-13,BP-11290,Beth Paige,United States,Philadelphia,Pennsylvania,-1.1245903170691078,OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,0.06977426092285757,2018,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7222,US-2018-104437,2018-01-27,2018-01-31,TG-21310,Toby Gnade,United States,New York City,New York,-1.408455890351269,TEC-PH-10000193,Jensen SMPS-640 - speaker phone,-0.14814253292078627,2018,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7223,CA-2018-113075,2018-09-02,2018-09-06,MC-18100,Mick Crebagga,United States,Chicago,Illinois,0.168720564475526,TEC-AC-10003441,Kingston Digital DataTraveler 32GB USB 2.0,-0.3033562433237332,2018,9,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7224,CA-2017-109953,2017-07-14,2017-07-18,RB-19360,Raymond Buch,United States,San Francisco,California,1.2131151651761427,TEC-PH-10004093,Panasonic Kx-TS550,-0.19213092191468742,2017,7,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7225,CA-2017-109953,2017-07-14,2017-07-18,RB-19360,Raymond Buch,United States,San Francisco,California,1.2131151651761427,OFF-AP-10002998,Holmes 99% HEPA Air Purifier,-0.12631111652851487,2017,7,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7226,CA-2017-109953,2017-07-14,2017-07-18,RB-19360,Raymond Buch,United States,San Francisco,California,1.2131151651761427,FUR-FU-10000073,Deflect-O Glasstique Clear Desk Accessories,-0.31912337738481805,2017,7,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
7227,CA-2018-127397,2018-02-24,2018-02-28,ES-14080,Erin Smith,United States,Philadelphia,Pennsylvania,-1.1247773784024073,OFF-PA-10001125,Xerox 1988,-0.17051654299532168,2018,2,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7228,CA-2018-127397,2018-02-24,2018-02-28,ES-14080,Erin Smith,United States,Philadelphia,Pennsylvania,-1.1247773784024073,TEC-AC-10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1.7379450239044947,2018,2,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7229,CA-2015-157546,2015-07-20,2015-07-22,RD-19720,Roger Demir,United States,San Francisco,California,1.2131151651761427,OFF-BI-10002498,Clear Mylar Reinforcing Strips,-0.22510785088617105,2015,7,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7230,CA-2015-157546,2015-07-20,2015-07-22,RD-19720,Roger Demir,United States,San Francisco,California,1.2131151651761427,OFF-PA-10004569,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",-0.33184241164259604,2015,7,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7231,CA-2018-153843,2018-03-13,2018-03-15,SC-20380,Shahid Collister,United States,Fairfield,Connecticut,-1.5085648805554446,OFF-BI-10002353,GBC VeloBind Cover Sets,-0.31899570828310886,2018,3,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7232,CA-2018-153843,2018-03-13,2018-03-15,SC-20380,Shahid Collister,United States,Fairfield,Connecticut,-1.5085648805554446,OFF-AP-10001564,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,0.37405601034522534,2018,3,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7233,CA-2018-153843,2018-03-13,2018-03-15,SC-20380,Shahid Collister,United States,Fairfield,Connecticut,-1.5085648805554446,OFF-PA-10003673,Strathmore Photo Mount Cards,-0.32499615606344073,2018,3,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7234,CA-2017-137337,2017-03-08,2017-03-12,GB-14575,Giulietta Baptist,United States,New York City,New York,-1.4092041356844673,FUR-FU-10003347,Coloredge Poster Frame,-0.18698585711580712,2017,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
7235,CA-2017-137337,2017-03-08,2017-03-12,GB-14575,Giulietta Baptist,United States,New York City,New York,-1.4092041356844673,OFF-PA-10001934,Xerox 1993,-0.34759358706596727,2017,3,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7236,CA-2017-137337,2017-03-08,2017-03-12,GB-14575,Giulietta Baptist,United States,New York City,New York,-1.4092041356844673,OFF-BI-10000632,Satellite Sectional Post Binders,-0.25743366743893775,2017,3,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7237,CA-2015-138737,2015-12-07,2015-12-10,FP-14320,Frank Preis,United States,Los Angeles,California,1.0861316967545895,OFF-AR-10003190,Newell 32,-0.3544877185582635,2015,12,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7238,CA-2017-164924,2017-07-10,2017-07-10,EA-14035,Erin Ashbrook,United States,Philadelphia,Pennsylvania,-1.124496786402458,TEC-MA-10000904,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",0.17749506548998606,2017,7,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7239,CA-2017-101651,2017-12-24,2017-12-30,SC-20305,Sean Christensen,United States,San Jose,California,1.2443232309482948,FUR-FU-10000771,"Eldon 200 Class Desk Accessories, Smoke",-0.2981218101536564,2017,12,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
7240,CA-2017-101651,2017-12-24,2017-12-30,SC-20305,Sean Christensen,United States,San Jose,California,1.2443232309482948,OFF-EN-10001990,Staple envelope,-0.3048244379933889,2017,12,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7241,CA-2018-136651,2018-04-23,2018-04-25,JF-15355,Jay Fein,United States,Pasadena,California,1.1190233145264379,FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",-0.2623744616750834,2018,4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
7242,CA-2018-136651,2018-04-23,2018-04-25,JF-15355,Jay Fein,United States,Pasadena,California,1.1190233145264379,OFF-BI-10003638,GBC Durable Plastic Covers,-0.22005215445848714,2018,4,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7243,CA-2018-136651,2018-04-23,2018-04-25,JF-15355,Jay Fein,United States,Pasadena,California,1.1190233145264379,FUR-FU-10004864,Eldon 500 Class Desk Accessories,-0.32975183010210807,2018,4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
7244,CA-2018-118892,2018-08-17,2018-08-22,TP-21415,Tom Prescott,United States,Philadelphia,Pennsylvania,-1.1247773784024073,FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,6.679336113100611,2018,8,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
7245,US-2018-151127,2018-05-22,2018-05-25,RL-19615,Rob Lucas,United States,Los Angeles,California,1.0861316967545895,OFF-AR-10002445,SANFORD Major Accent Highlighters,-0.28918497303401314,2018,5,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7246,CA-2018-145807,2018-02-09,2018-02-13,SB-20170,Sarah Bern,United States,Los Angeles,California,1.085601689643574,OFF-ST-10001370,Sensible Storage WireTech Storage Systems,0.1980960709145351,2018,2,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7247,US-2015-127978,2015-03-03,2015-03-08,JS-15595,Jill Stevenson,United States,Columbus,Ohio,-0.3735702407600491,OFF-LA-10000305,Avery 495,-0.34414652131981915,2015,3,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7248,US-2015-127978,2015-03-03,2015-03-08,JS-15595,Jill Stevenson,United States,Columbus,Ohio,-0.3735702407600491,FUR-BO-10001972,O'Sullivan 4-Shelf Bookcase in Odessa Pine,0.11439301610644788,2015,3,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
7249,US-2015-127978,2015-03-03,2015-03-08,JS-15595,Jill Stevenson,United States,Columbus,Ohio,-0.3735702407600491,OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,-0.2969855551484446,2015,3,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7250,CA-2016-158491,2016-06-04,2016-06-09,BP-11155,Becky Pak,United States,Los Angeles,California,1.0848534443103754,TEC-AC-10001874,Logitech Wireless Anywhere Mouse MX for PC and Mac,-0.17680424625449925,2016,6,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7251,CA-2016-158491,2016-06-04,2016-06-09,BP-11155,Becky Pak,United States,Los Angeles,California,1.0848534443103754,TEC-AC-10003870,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1.211581276195221,2016,6,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7252,CA-2017-116764,2017-08-27,2017-09-02,EM-13825,Elizabeth Moffitt,United States,Hollywood,Florida,-0.6918239224804555,OFF-LA-10002473,Avery 484,-0.3535685010259573,2017,8,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7253,CA-2017-152457,2017-09-12,2017-09-18,SC-20695,Steve Chapman,United States,Roseville,Michigan,-0.22276762923167856,OFF-PA-10003790,Xerox 1991,-0.2589273959289353,2017,9,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7254,CA-2017-152730,2017-05-30,2017-06-04,EM-14140,Eugene Moren,United States,Superior,Wisconsin,-0.01032830838108592,OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",0.21379937042476543,2017,5,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7255,CA-2017-152730,2017-05-30,2017-06-04,EM-14140,Eugene Moren,United States,Superior,Wisconsin,-0.01032830838108592,FUR-FU-10001037,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",-0.29263203878016125,2017,5,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
7256,CA-2017-152730,2017-05-30,2017-06-04,EM-14140,Eugene Moren,United States,Superior,Wisconsin,-0.01032830838108592,OFF-ST-10000876,Eldon Simplefile Box Office,-0.2888658002797402,2017,5,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7257,CA-2017-152730,2017-05-30,2017-06-04,EM-14140,Eugene Moren,United States,Superior,Wisconsin,-0.01032830838108592,OFF-AR-10003732,Newell 333,-0.35940297897406726,2017,5,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7258,CA-2017-152730,2017-05-30,2017-06-04,EM-14140,Eugene Moren,United States,Superior,Wisconsin,-0.01032830838108592,OFF-PA-10000994,Xerox 1915,0.6356819170227815,2017,5,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7259,CA-2017-152730,2017-05-30,2017-06-04,EM-14140,Eugene Moren,United States,Superior,Wisconsin,-0.01032830838108592,OFF-AR-10000940,Newell 343,-0.3448167841037924,2017,5,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7260,CA-2017-152730,2017-05-30,2017-06-04,EM-14140,Eugene Moren,United States,Superior,Wisconsin,-0.01032830838108592,OFF-PA-10004888,Xerox 217,-0.29588760087374555,2017,5,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7261,CA-2017-152730,2017-05-30,2017-06-04,EM-14140,Eugene Moren,United States,Superior,Wisconsin,-0.01032830838108592,TEC-PH-10000441,VTech DS6151,-0.16721310498859643,2017,5,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7262,CA-2018-137001,2018-06-10,2018-06-13,GZ-14545,George Zrebassa,United States,Thousand Oaks,California,1.1270045980805548,OFF-AR-10001231,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",-0.3448167841037924,2018,6,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7263,CA-2018-156363,2018-10-22,2018-10-28,ML-17395,Marina Lichtenstein,United States,Philadelphia,Pennsylvania,-1.1247773784024073,TEC-PH-10003988,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",-0.3160912362192248,2018,10,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
